編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2019-02-27 22:53:05,121.9,24.43,3.3,23.4,3,宜蘭縣政府南偏東方  35.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-02-26 09:02:16,120.74,23.6,3.2,14,2,嘉義縣政府東偏北方  47.7  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
小區域有感地震,2019-02-24 20:55:18,120.57,23.33,3.7,14.4,3,嘉義縣政府東偏南方  32.1  公里 (位於嘉義縣大埔鄉)(嘉義縣大埔鄉)
小區域有感地震,2019-02-24 17:43:36,121.55,22.75,3.7,21.5,2,臺東縣政府東方  41.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-02-24 08:57:32,122.02,24.3,3.6,22.6,2,花蓮縣政府東北方  53.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-02-20 17:14:48,121.72,24.33,3.8,32.2,2,宜蘭縣政府南方  44.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-02-20 13:15:37,121.75,24.45,3.1,9,4,宜蘭縣政府南方  31.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-02-19 19:35:13,120.13,22.93,2.5,14.2,2,臺南市政府西南方  9.2  公里 (位於臺南市近海)(臺南市近海)
小區域有感地震,2019-02-19 18:53:07,120.55,23.62,2.6,6.3,2,雲林縣政府南偏東方  9.4  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
013   ,2019-02-17 18:22:29,120.45,23.12,4.2,14.6,4,臺南市政府東偏北方  30.6  公里 (位於臺南市玉井區)(臺南市玉井區)
小區域有感地震,2019-02-17 06:16:48,120.79,23.76,3.3,4.8,2,南投縣政府東南方  18.8  公里 (位於南投縣鹿谷鄉)(南投縣鹿谷鄉)
小區域有感地震,2019-02-17 03:22:04,120.79,23.76,2.6,5.6,1,南投縣政府東南方  19.1  公里 (位於南投縣鹿谷鄉)(南投縣鹿谷鄉)
012   ,2019-02-15 22:08:07,121.75,23.8,5.1,45.6,4,花蓮縣政府南偏東方  25.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-02-15 16:40:36,121.8,24.48,3,6.8,4,宜蘭縣政府南方  28.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
011   ,2019-02-13 02:23:02,121.58,23.75,4.3,5.5,4,花蓮縣政府南方  27.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-02-11 18:57:39,120.92,23.15,4,1.3,3,臺東縣政府北偏西方  49.8  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2019-02-10 04:12:57,121.54,25.13,4,7.7,3,臺北市政府北偏西方  10.8  公里 (位於臺北市士林區)(臺北市士林區)
小區域有感地震,2019-02-09 16:20:49,121.52,25.13,2.9,7.2,2,臺北市政府北偏西方  10.9  公里 (位於臺北市北投區)(臺北市北投區)
010   ,2019-02-08 00:52:04,120.61,23.26,5,13.7,5,嘉義縣政府東偏南方  38.8  公里 (位於嘉義縣大埔鄉)(嘉義縣大埔鄉)
009   ,2019-02-05 19:32:31,121.92,24.34,4.5,35.7,3,宜蘭縣政府南偏東方  46.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-02-03 17:36:16,120.22,23.04,2.7,15.1,2,臺南市政府東北方  6.6  公里 (位於臺南市永康區)(臺南市永康區)
小區域有感地震,2019-02-03 08:16:04,121.16,24.94,3,17.7,1,桃園市政府西偏南方  16.0  公里 (位於桃園市楊梅區)(桃園市楊梅區)
小區域有感地震,2019-02-01 17:33:01,120.49,22.59,3.5,31.3,2,屏東縣政府南方  10.0  公里 (位於屏東縣萬丹鄉)(屏東縣萬丹鄉)
小區域有感地震,2019-01-31 07:15:22,121.86,24.41,3.7,23.8,3,宜蘭縣政府南偏東方  36.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
008   ,2019-01-31 06:14:03,121.86,24.4,4,24.6,3,宜蘭縣政府南偏東方  37.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
007   ,2019-01-30 23:14:53,120.59,21.81,5.1,46.8,3,高雄市政府南偏東方  94.1  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2019-01-30 20:00:07,121.77,24.47,3.2,7.6,4,宜蘭縣政府南方  29.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-01-30 18:05:20,121.75,24.47,2.8,4.9,4,宜蘭縣政府南方  28.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-01-30 16:31:49,120.94,22.85,3.5,9.6,3,臺東縣政府西偏北方  24.2  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
006   ,2019-01-30 13:21:36,122.39,23.75,5.9,38.8,4,花蓮縣政府東偏南方  82.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-01-30 03:47:21,120.39,23.53,3.5,8.8,4,嘉義縣政府東北方  12.4  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2019-01-28 20:10:18,121.58,25.2,3.4,6.1,3,新北市政府北偏東方  24.2  公里 (位於新北市金山區)(新北市金山區)
小區域有感地震,2019-01-28 18:48:13,121.59,25.2,2.9,4.6,3,新北市政府北偏東方  24.0  公里 (位於新北市金山區)(新北市金山區)
小區域有感地震,2019-01-27 00:23:11,120.49,23.38,3.6,7.5,3,嘉義縣政府東偏南方  22.5  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2019-01-26 15:23:28,121.78,24.38,3.8,55.6,2,宜蘭縣政府南方  39.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-01-24 15:14:41,121.44,23.14,3.6,10.8,4,臺東縣政府東北方  51.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-01-24 10:54:29,120.47,23.22,3.5,8.8,2,臺南市政府東北方  38.2  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2019-01-23 23:54:14,121.35,23.1,3.6,18.9,3,臺東縣政府北偏東方  43.6  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2019-01-23 20:55:15,120.16,22.93,2.1,11.8,2,臺南市政府南偏西方  7.7  公里 (位於臺南市近海)(臺南市近海)
小區域有感地震,2019-01-23 11:48:17,121.18,24.89,3.1,9.5,2,桃園市政府西南方  16.6  公里 (位於桃園市龍潭區)(桃園市龍潭區)
小區域有感地震,2019-01-22 12:16:56,121.17,24.89,2.3,9.1,1,桃園市政府西南方  16.9  公里 (位於桃園市龍潭區)(桃園市龍潭區)
005   ,2019-01-22 11:19:26,121.39,22.23,5,21.5,5,臺東縣政府南偏東方  63.4  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-01-21 17:42:49,121.7,24.39,3.7,31.4,3,宜蘭縣政府南方  37.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-01-21 15:29:12,121.7,24.39,3.7,30.6,3,宜蘭縣政府南方  38.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-01-21 08:04:03,120.2,22.92,3.4,11.5,4,臺南市政府南偏東方  7.7  公里 (位於臺南市仁德區)(臺南市仁德區)
小區域有感地震,2019-01-20 13:00:03,121.84,24.8,3.3,9.5,3,宜蘭縣政府東北方  10.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-01-20 00:44:10,121.89,24.45,3.8,12,3,宜蘭縣政府南偏東方  34.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-01-19 14:35:26,120.51,23.38,3.9,6.6,3,嘉義縣政府東偏南方  23.5  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2019-01-18 02:50:01,120.11,22.93,2.6,10.6,2,臺南市政府西南方  10.3  公里 (位於臺南市近海)(臺南市近海)
小區域有感地震,2019-01-16 20:52:48,121.67,23.36,4,31.2,3,花蓮縣政府南方  70.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-01-16 04:52:10,121.81,24.45,3.9,7.4,4,宜蘭縣政府南方  31.1  公里 (位於宜蘭縣蘇澳鎮)(宜蘭縣蘇澳鎮)
小區域有感地震,2019-01-16 04:28:43,121.81,24.45,4,7.6,4,宜蘭縣政府南方  31.1  公里 (位於宜蘭縣蘇澳鎮)(宜蘭縣蘇澳鎮)
小區域有感地震,2019-01-15 17:51:49,121.44,23.7,3.2,12.9,4,花蓮縣政府南偏西方  36.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2019-01-14 02:28:26,121.21,22.93,4.3,28.5,3,臺東縣政府北偏東方  20.5  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2019-01-11 20:59:28,121.51,23.53,3.8,28.3,2,花蓮縣政府南偏西方  52.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-01-11 11:24:02,120.63,23.55,3,10,2,嘉義縣政府東偏北方  35.9  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2019-01-10 21:35:00,120.88,24.42,2.6,11,2,苗栗縣政府南偏東方  17.6  公里 (位於苗栗縣大湖鄉)(苗栗縣大湖鄉)
小區域有感地震,2019-01-10 21:14:07,120.86,24.41,3.1,12.7,2,苗栗縣政府南偏東方  17.9  公里 (位於苗栗縣大湖鄉)(苗栗縣大湖鄉)
小區域有感地震,2019-01-10 14:45:01,121.46,23.93,3.2,20.1,3,花蓮縣政府西偏南方  17.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-01-09 21:44:32,120.82,24.24,2.6,8.1,1,臺中市政府東北方  17.9  公里 (位於臺中市東勢區)(臺中市東勢區)
004   ,2019-01-08 20:16:46,121.53,23.24,5.4,34,4,臺東縣政府東北方  66.8  公里 (位於臺灣東部海域)(臺灣東部海域)
003   ,2019-01-08 06:19:42,121.36,22.79,4.2,13.3,3,臺東縣政府東方  21.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-01-07 13:19:01,120.34,23.2,3,11.5,4,臺南市政府東北方  28.3  公里 (位於臺南市官田區)(臺南市官田區)
002   ,2019-01-04 06:59:20,120.96,22.89,4.4,4.9,3,臺東縣政府西北方  24.8  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2019-01-04 03:46:11,120.96,22.88,3.8,5.7,2,臺東縣政府西北方  24.0  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2019-01-04 03:30:02,120.97,22.88,3.7,6.3,2,臺東縣政府西北方  23.7  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
001   ,2019-01-04 02:02:48,120.97,22.9,4.9,4.8,4,臺東縣政府西北方  24.1  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2019-01-03 13:49:29,121.48,23.9,2.9,16.4,3,花蓮縣政府西偏南方  17.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-01-02 20:27:21,121.91,24.72,3.9,80.1,1,宜蘭縣政府東方  14.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-01-02 14:58:21,121.1,22.11,4,17.5,3,臺東縣政府南方  71.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-01-02 06:35:02,121.57,23.87,3.2,19.1,3,花蓮縣政府南偏西方  14.6  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2019-01-01 14:48:19,121.57,23.87,3.3,19.3,3,花蓮縣政府南偏西方  14.7  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
